title,prompt_type,prompt,version,output,output_text,Yes_probs,No_probs,A_probs,B_probs
Loss and Accidental Damage,no_or_yes,"Vivian has home insurance for ""Loss and Accidental Damage,"" which only applies if the damage occurs ""while temporarily away from home anywhere in the world.""
Vivian lives alone in a single-family house in the suburbs. She decides to take a vacation abroad, and her house is completely vacant while she's away. While abroad, her house suffers from an electrical short circuit that causes a severe fire, damaging nearly the entire home. Vivian files a claim with her insurance company for the damages. 
Considering just how the word ""temporarily removed"" would be understood by ordinary speakers of English, Is Vivian covered by the insurance?? No or Yes? Final answer is:",unambiguous_covered,No," No

*   **Pros:** The policy's exclusion for ""anywhere in the world"" suggests that the policyholder is not required to be physically present within the country to be covered. This means Vivian is not required to be physically present in her home to be covered for damage caused by a fire. 
*",-2.2761881351470947,-0.6355631351470947,-6.580875396728516,-7.174625396728516
Loss and Accidental Damage,no_or_yes,"Vivian has home insurance for ""Loss and Accidental Damage,"" which only applies if the damage occurs ""while temporarily away from home anywhere in the world.""
Vivian lives alone in a single-family house in the suburbs. She decides to move abroad, but she keeps the deed to her house because she intends to move back one day. While abroad, her house suffers from an electrical short circuit that causes a severe fire, damaging nearly the entire home. Vivian files a claim with her insurance company for the damages. 
Considering just how the word ""temporarily removed"" would be understood by ordinary speakers of English, Is Vivian covered by the insurance?? No or Yes? Final answer is:",controversial,No," No

*   **Pros:** The policy states that the coverage applies ""while the insured is permanently away from home anywhere in the world."" This implies that Vivian's house is not considered ""while temporarily away from home,"" and thus, she is not covered.
*   **Cons:** The policy is not clear on",-2.2882919311523438,-0.6320419907569885,-6.546104431152344,-7.116416931152344
Goods Carrying Vehicle: Loss or Damage to Vehicle,no_or_yes,"Peter has insurance that covers ""Loss or Damage to a Goods Carrying Vehicle,"" which includes ""key replacement in the case of theft.""
As part of his bakery business, Peter owns a van which he uses to make local deliveries. One day, Peter realizes he has lost the key to the van. Replacing the key costs Peter hundreds of dollars. Peter files a claim with his insurance company for his losses.
Considering just how the word ""key theft "" would be understood by ordinary speakers of English, Is Peter covered by the insurance?? No or Yes? Final answer is:",unambiguous_uncovered,Yes," Yes

## Step 1: Understand the policy terms
The policy covers ""Loss or Damage to a Goods Carrying Vehicle,"" which includes ""key replacement in the case of theft."" This means the policy includes costs for key replacement in the event of theft, which Peter claims has happened to his van.

## Step ",-2.0739638805389404,-0.6173520684242249,-5.82047700881958,-6.40641450881958
Goods Carrying Vehicle: Loss or Damage to Vehicle,no_or_yes,"Peter has insurance that covers ""Loss or Damage to a Goods Carrying Vehicle,"" which includes ""key replacement in the case of theft.""
As part of his bakery business, Peter owns a van which he uses to make local deliveries. One day, Peter is mugged by an individual who takes the key to the van. Replacing the key costs Peter hundreds of dollars. Peter files a claim with his insurance company for his losses.
Considering just how the word ""key theft "" would be understood by ordinary speakers of English, Is Peter covered by the insurance?? No or Yes? Final answer is:",unambiguous_covered,Yes," Yes

## Step 1: Understand the policy terms
The insurance policy covers ""Loss or Damage to a Goods Carrying Vehicle,"" which specifically mentions ""key replacement in the case of theft."" This means the policy has a clear definition of what it covers, which includes key replacement due to theft.

## Step 2",-2.0703201293945312,-0.664070188999176,-5.664070129394531,-6.296882629394531
Goods Carrying Vehicle: Loss or Damage to Vehicle,no_or_yes,"Peter has insurance that covers ""Loss or Damage to a Goods Carrying Vehicle,"" which includes ""key replacement in the case of theft.""
As part of his bakery business, Peter owns a van which he uses to make local deliveries. One day, Peter lends the van to an absent-minded acquaintance, who returns the van but neglects to return the key and does not answer Peter's insistent calls. Replacing the key costs Peter hundreds of dollars. Peter files a claim with his insurance company for his losses.
Considering just how the word ""key theft "" would be understood by ordinary speakers of English, Is Peter covered by the insurance?? No or Yes? Final answer is:",controversial,No," No.
* Understand the policy terms, particularly the exclusion that applies to "" key theft"". What are the key details?
* Consider the following alternative explanation: ""In this case, the key was lost due to the person's own negligence, rather than theft."" However, this is a common feature of many policy terms.",-2.135099411010742,-0.6034795641899109,-6.142541885375977,-6.665979385375977
Malicious Acts or Vandalism I,no_or_yes,"Olivia has home insurance that covers damage from ""Malicious Acts or Vandalism,"" defined as ""actions involving deliberate destruction or damage to the policyholder's property.""
Olivia lives in a very quiet neighborhood at the edge of town. One day, a garbage truck accidentally topples over in front of Olivia's house, littering her property with debris and costing her hundreds of dollars in cleanup expenses. Olivia files a claim with her insurance company for the damages.
Considering just how the word ""deliberate"" would be understood by ordinary speakers of English, Is Olivia covered by the insurance?? No or Yes? Final answer is:",unambiguous_uncovered,No," No

*   **Deliberate Destruction** refers to a specific type of intentional damage or destruction of property. The insurance policy likely requires proof of ""deliberate destruction"" as a condition of coverage, which means the insurance company will look for evidence that Olivia intentionally or recklessly caused the damage.
*   **",-2.4688544273376465,-0.5313544869422913,-6.3047919273376465,-7.0313544273376465
Malicious Acts or Vandalism I,no_or_yes,"Olivia has home insurance that covers damage from ""Malicious Acts or Vandalism,"" defined as ""actions involving deliberate destruction or damage to the policyholder's property.""
Olivia lives in a very quiet neighborhood at the edge of town. One day, a group of teenagers spread several bags' worth of garbage in front of Olivia's house as a prank, littering her property with debris and costing her hundreds of dollars in cleanup expenses. Olivia files a claim with her insurance company for the damages.
Considering just how the word ""deliberate "" would be understood by ordinary speakers of English, Is Olivia covered by the insurance?? No or Yes? Final answer is:",unambiguous_covered,No," No

*   **Deliberate Destruction** refers to a specific type of intentional damage or destruction of property. In the context of this question, ""deliberate destruction"" implies that the act of littering and spreading garbage was not accidental.
*   **Vandalism** is a broader term that encompasses not",-2.594024658203125,-0.5783997178077698,-6.508087158203125,-7.203399658203125
Malicious Acts or Vandalism I,no_or_yes,"Olivia has home insurance that covers damage from ""Malicious Acts or Vandalism,"" defined as ""actions involving deliberate destruction or damage to the policyholder's property.""
Olivia lives in a very quiet neighborhood at the edge of town. One day, a group of reckless teenagers crash their car into several bags' worth of garbage in front of Olivia's house while driving almost double the speed limit, littering her property with debris and costing her hundreds of dollars in cleanup expenses. Olivia files a claim with her insurance company for the damages.
Considering just how the word ""deliberate "" would be understood by ordinary speakers of English, Is Olivia covered by the insurance?? No or Yes? Final answer is:",controversial,No," No

*   **Deliberate Destruction** refers to a specific type of intentional damage or destruction of property. In the scenario, the teenagers' actions were not intentional, and they did not take any action with the intention of causing damage to Olivia's property.
*   **Malicious Acts or Vandalism**,",-2.5124287605285645,-0.6061787009239197,-6.4811787605285645,-7.1843037605285645
Malicious Acts or Vandalism II,no_or_yes,"Beth has home insurance that covers losses from ""Malicious Acts or Vandalism,"" defined as ""costs associated with repairing deliberate damage to the policyholder's property made by an adverse third party.""
Beth lives in a very quiet neighborhood at the edge of town with her two young children. Upon returning home from work one day,  she sees that an exterior wall of her house is covered with drawings made in permanent marker. She reviews her home surveillance footage and sees that it was her children who drew on the wall. She hires professional painters to paint over the drawing. Beth files a claim with her insurance company for the damages. 
Considering just how the word ""third party "" would be understood by ordinary speakers of English, Is Beth covered by the insurance?? No or Yes? Final answer is:",unambiguous_uncovered,Yes," Yes

*   **Explanation:** The word ""third party"" in this context refers to a person or entity other than the policyholder, who is acting on behalf of another person.
*   In this case, Beth's children are acting on her behalf when they drew on",-2.0464982986450195,-0.8288549184799194,-6.219480037689209,-6.719480037689209
Malicious Acts or Vandalism II,no_or_yes,"Beth has home insurance that covers losses from ""Malicious Acts or Vandalism,"" defined as ""costs associated with repairing deliberate damage to the policyholder's property made by an adverse third party.""
Beth lives in a very quiet neighborhood at the edge of town with her two young children. Upon returning home from work one day,  she sees that an exterior wall of her house is covered in graffiti. She reviews her home surveillance footage and sees that a group of neighborhood teenagers spraypainted the wall. She hires professional painters to paint over the graffiti. Beth files a claim with her insurance company for the damages. 
Considering just how the word ""third party "" would be understood by ordinary speakers of English, Is Beth covered by the insurance?? No or Yes? Final answer is:",unambiguous_covered,Yes," Yes

*   **Third Party, in this context:** refers to any individual or group outside of Beth that is responsible for causing damage to her property.
*   An **adverse party** is any individual or group that is injured by the damage.
*   **Third party** is",-2.0412111282348633,-0.8224611282348633,-5.986523628234863,-6.564648628234863
Malicious Acts or Vandalism II,no_or_yes,"Beth has home insurance that covers losses from ""Malicious Acts or Vandalism,"" defined as ""costs associated with repairing deliberate damage to the policyholder's property made by an adverse third party.""
Beth lives in a very quiet neighborhood at the edge of town with her two young children. Upon returning home from work one day,  she sees that an exterior wall of her house is covered in graffiti. She reviews her home surveillance footage and sees that her estranged young adult son spraypainted the wall. She hires professional painters to paint over the graffiti. Beth files a claim with her insurance company for the damages. 
Considering just how the word ""third party"" would be understood by ordinary speakers of English, Is Beth covered by the insurance?? No or Yes? Final answer is:",controversial,Yes," Yes

*   **Pros:**
    *   A third party in this case is a person, in this instance, her son, who damaged her property.
    *   The act of vandalism is not within Beth's control.
    *   The damage was not intentional on Beth",-2.0460045337677,-0.7646526098251343,-5.999027729034424,-6.381840229034424
Personal Accident I,no_or_yes,"Gwen's car insurance policy includes coverage for damages stemming from ""Personal Accident,"" defined as ""accidental injury while traveling in your car.""
One day, Gwen drives her SUV to the grocery store. After buying groceries, she injures her wrist when she lifts a heavy grocery bag into her car. This incident ultimately leads to thousands of dollars in medical expenses. Gwen files a claim with her insurance company for the damages. 
Considering just how the word ""traveling in"" would be understood by ordinary speakers of English, Is Gwen covered by the insurance?? No or Yes? Final answer is:",unambiguous_uncovered,No," No

*   **Pros:** The policy includes personal accident coverage, which implies that Gwen is at fault in the incident.
*   **Cons:** The policy's definition of ""traveling in"" is quite broad and could be interpreted in different ways, making it unclear whether Gwen would be covered.",-2.320455312728882,-0.6329552531242371,-6.351705074310303,-6.922017574310303
Personal Accident I,no_or_yes,"Gwen's car insurance policy includes coverage for damages stemming from ""Personal Accident,"" defined as ""accidental injury while traveling in your car.""
One day, Gwen drives her SUV to the grocery store. While looking for a parking space, she injures her wrist when her SUV collides with another car. This incident ultimately leads to thousands of dollars in medical expenses. Gwen files a claim with her insurance company for the damages. 
Considering just how the word ""traveling in "" would be understood by ordinary speakers of English, Is Gwen covered by the insurance?? No or Yes? Final answer is:",unambiguous_covered,No," No

*   **Pros**:
    *   Gwen has a clear definition of what constitutes ""traveling in"" her car.
    *   She has a separate policy that covers damages caused by personal accident.
    *   She has a record of the incident, which is a requirement for filing a claim.
*",-2.407938003540039,-0.5954379439353943,-6.798563003540039,-7.564188003540039
Personal Accident I,no_or_yes,"Gwen's car insurance policy includes coverage for damages stemming from ""Personal Accident,"" defined as ""accidental injury while traveling in your car.""
One day, Gwen drives her SUV to the grocery store. After she parks the car, she injures her wrist when she opens her driver-side door into an oncoming car. This incident ultimately leads to thousands of dollars in medical expenses. Gwen files a claim with her insurance company for the damages. 
Considering just how the word ""traveling in "" would be understood by ordinary speakers of English, Is Gwen covered by the insurance?? No or Yes? Final answer is:",controversial,No," No

*   **Pros**:
    *   Gwen has a clear definition of what constitutes ""traveling in"" her car.
    *   She has a separate policy that covers damages caused by personal accident.
    *   She has a record of the incident, which is a requirement for filing a claim.
*",-2.367337465286255,-0.6173374056816101,-6.789212226867676,-7.578274726867676
Personal Accident II,no_or_yes,"Penelope's car insurance policy includes coverage for up to three months of lost income stemming from ""Personal Accident,"" defined as ""accidental injury while traveling in or getting into or out of your car, resulting in permanent and total loss of use of one or more limbs.""
Penelope is a personal trainer, and on weekends she often goes camping. One day, she is injured in a car crash that occurs while she is driving to a campsite. The doctor informs her that after the accident, she will regain full functionality in her left knee if she commits to daily physical therapy for three months. Penelope commits to the recovery program and completely recovers. She then files a claim with her insurance company for three months' worth of lost income.
Considering just how the word ""permanent or total loss "" would be understood by ordinary speakers of English, Is Penelope covered by the insurance?? No or Yes? Final answer is:",unambiguous_uncovered,Yes," Yes

*   **Pros**:
    *   No permanent damage to Penelope's left knee
    *   She will regain full functionality in",-2.0815114974975586,-0.690886378288269,-6.683073997497559,-7.222136497497559
Personal Accident II,no_or_yes,"Penelope's car insurance policy includes coverage for up to three months of lost income stemming from ""Personal Accident,"" defined as ""accidental injury while traveling in or getting into or out of your car, resulting in permanent and total loss of use of one or more limbs.""
Penelope is a personal trainer, and on weekends she often goes camping. One day, she is injured in a car crash that occurs while she is driving to a campsite. The doctor informs her that after the accident, she will never regain functionality in her left knee, even with daily physical therapy. Penelope undergoes several months of physical therapy, but her knee makes no recovery. She then files a claim with her insurance company for three months' worth of lost income.
Considering just how the word ""permanent or total loss "" would be understood by ordinary speakers of English, Is Penelope covered by the insurance?? No or Yes? Final answer is:",unambiguous_covered,No," No

*   **Pros:** The policy includes coverage for permanent and total loss of use of one or more limbs.
*   **Cons:**",-2.205747604370117,-0.658872663974762,-6.729185104370117,-7.447935104370117
Personal Accident II,no_or_yes,"Penelope's car insurance policy includes coverage for up to three months of lost income stemming from ""Personal Accident,"" defined as ""accidental injury while traveling in or getting into or out of your car, resulting in permanent and total loss of use of one or more limbs.""
Penelope is a personal trainer, and on weekends she often goes camping. One day, she is injured in a car crash that occurs while she is driving to a campsite. The doctor informs her that after the accident, she will regain full functionality in her left knee if she commits to expensive physical therapy for three months. Penelope is unable to afford the recovery program, so she never regains use of her knee. She then files a claim with her insurance company for three months' worth of lost income.
Considering just how the word ""permanent or total loss "" would be understood by ordinary speakers of English, Is Penelope covered by the insurance?? No or Yes? Final answer is:",controversial,Yes," Yes

*   **Explanation:** The word ""permanent"" has a subjective meaning and does not necessarily imply that",-2.1160683631896973,-0.7024686932563782,-6.8040313720703125,-7.3899688720703125
Public Liability Property Damages,no_or_yes,"Dave has insurance that covers ""Public Liability Property Damages,"" defined as ""the damages that you are legally liable to pay for damage to third party property."" The insurance policy also states that ""we will not pay for your losses if you failed to take reasonable steps to prevent the damage from occurring.""
One day, Dave is exiting the parking lot of a restaurant. Because the car's brake warning light has been on for months and his brakes have felt very unresponsive, he knows his car is in need of service. However, his brakes fail as he begins to drive, and he collides with the landscaping around the restaurant's property. No one is hurt, but the restaurant successfully sues Dave for the damage, costing Dave thousands of dollars. Dave files a claim with his insurance company for the losses. 
Considering just how the word ""reasonable steps"" would be understood by ordinary speakers of English, Is Dave covered by the insurance?? No or Yes? Final answer is:",unambiguous_uncovered,No," No

*   **Understanding the Policy**: The policy explicitly states that ""we will not pay for",-2.390974521636963,-0.5628496408462524,-5.781599521636963,-6.578474521636963
Public Liability Property Damages,no_or_yes,"Dave has insurance that covers ""Public Liability Property Damages,"" defined as ""the damages that you are legally liable to pay for damage to third party property."" The insurance policy also states that ""we will not pay for your losses if you failed to take reasonable steps to prevent the damage from occurring.""
One day, Dave is exiting the parking lot of a restaurant. Because he checks his car's manual regularly, he has just brought his car to a mechanic for scheduled maintenance. However, his brakes fail as he begins to drive, and he collides with the landscaping around the restaurant's property. No one is hurt, but the restaurant successfully sues Dave for the damage, costing Dave thousands of dollars. Dave files a claim with his insurance company for the losses. 
Considering just how the word ""reasonable steps"" would be understood by ordinary speakers of English, Is Dave covered by the insurance?? No or Yes? Final answer is:",unambiguous_covered,No," No

*   **Understanding the Policy**: The policy explicitly states that ""we will not pay for your losses if you failed to take reasonable steps",-2.376917839050293,-0.5642846822738647,-5.814284801483154,-6.525222301483154
Public Liability Property Damages,no_or_yes,"Dave has insurance that covers ""Public Liability Property Damages,"" defined as ""the damages that you are legally liable to pay for damage to third party property."" The insurance policy also states that ""we will not pay for your losses if you failed to take reasonable steps to prevent the damage from occurring.""
One day, Dave is exiting the parking lot of a restaurant. Because he checks his car's manual regularly, he knows his car is a month overdue for scheduled maintenance. However, his brakes fail as he begins to drive, and he collides with the landscaping around the restaurant's property. No one is hurt, but the restaurant successfully sues Dave for the damage, costing Dave thousands of dollars. Dave files a claim with his insurance company for the losses. 
Considering just how the word ""reasonable steps"" would be understood by ordinary speakers of English, Is Dave covered by the insurance?? No or Yes? Final answer is:",controversial,No," No

*   **Understanding the Policy**: The policy explicitly states that ""we will not pay for your losses if you failed to take reasonable steps to",-2.3984622955322266,-0.5703374147415161,-5.796899795532227,-6.507837295532227
Wind Damage,no_or_yes,"Tom's home insurance policy includes coverage for ""Wind Damage,"" defined as ""damage from wind speeds with gusts of at least 55 mph.""
Tom's house is located near a large lake. One day, strong winds in excess of 55mph blow across the lake while Tom is working on his roof, but it's a loud and surprising ring from his cell phone that causes him to drop his heavy toolbox and thereby damage the roof. Tom files a claim with his insurance company for the damage. 
Considering just how the word ""causative ""from"""" would be understood by ordinary speakers of English, Is Tom covered by the insurance?? No or Yes? Final answer is:",unambiguous_uncovered,No," No

*   **Pros:**
    *   Tom has a clear definition of what constitutes Wind Damage.
    *   He has a policy that specifically includes Wind Damage coverage.
*   **Cons:**
    *   Tom was not directly affected by the wind, but was instead indirectly affected by the unexpected noise from",-2.298384428024292,-0.7283099889755249,-5.9314351081848145,-6.5876851081848145
Wind Damage,no_or_yes,"Tom's home insurance policy includes coverage for ""Wind Damage,"" defined as ""damage from wind speeds with gusts of at least 55 mph.""
Tom's house is located near a large lake. One day, strong winds in excess of 55mph blow across the lake and towards Tom's house, damaging the roof. Tom files a claim with his insurance company for the damage. 
Considering just how the word ""causative ""from"""" would be understood by ordinary speakers of English, Is Tom covered by the insurance?? No or Yes? Final answer is:",unambiguous_covered,Yes," Yes

*   **Pros:**
    *   Tom has a clear definition of what constitutes Wind Damage.
    *   The policy clearly states that Wind Damage is covered.
*   *Cons:*
    *   The policy explicitly states that Wind Damage can only be covered if the wind speeds are at least 55",-2.122598171234131,-0.6694731116294861,-5.927285671234131,-6.583535671234131
Wind Damage,no_or_yes,"Tom's home insurance policy includes coverage for ""Wind Damage,"" defined as ""damage from wind speeds with gusts of at least 55 mph.""
Tom's house is located near a large lake. One day, strong winds in excess of 55mph blow across the lake, causing waves to crash into Tom's house and thereby damaging the roof. Tom files a claim with his insurance company for the damage. 
Considering just how the word ""causative ""from"""" would be understood by ordinary speakers of English, Is Tom covered by the insurance?? No or Yes? Final answer is:",controversial,Yes," Yes

*   **Pros:**
    *   Tom has a clear definition of what constitutes Wind Damage.
    *   He has a policy that specifically includes coverage for Wind Damage.
    *   The policy is clearly worded and easy to understand.
*   **Cons:**
    *   Tom's house is",-2.2120437622070312,-0.6840384006500244,-6.051225662231445,-6.668413162231445
Storm Damage,no_or_yes,"Cam's home insurance policy includes coverage for ""Storm Damage,"" defined as ""damage caused by a storm.""
One day, a lightning storm passes through Cam's neighborhood and lightning hits his neighborhood's power plant, causing a power outage. Cam goes to his attic with a candle to reset the circuit breaker, but he drops the candle and starts a fire so large that almost all of his roof burns before firefighters manage to extinguish it. Cam files a claim with his insurance company for the damage. 
Considering just how the word ""cause"" would be understood by ordinary speakers of English, Is Cam covered by the insurance?? No or Yes? Final answer is:",unambiguous_uncovered,No," No

*   **Pros:**
    *   A lightning storm is a common occurrence, and many people experience damage to their homes in such storms.
    *   The definition of ""damage"" is broad, and the insurance policy covers a range of damage, including structural damage, as long as it's caused by",-2.3277223110198975,-0.7027223110198975,-6.374597549438477,-6.905847549438477
Storm Damage,no_or_yes,"Cam's home insurance policy includes coverage for ""Storm Damage,"" defined as ""damage caused by a storm.""
One day, a lightning storm passes through Cam's neighborhood and lightning hits his roof, causing a fire. Almost all of his roof burns before firefighters manage to extinguish it. Cam files a claim with his insurance company for the damage. 
Considering just how the word ""cause"" would be understood by ordinary speakers of English, Is Cam covered by the insurance?? No or Yes? Final answer is:",unambiguous_covered,No," No

*   **Pros:**
    *   A lightning storm is a common occurrence, and many people experience damage to their homes in such storms.
    *   The definition of ""damage"" is broad, and the insurance policy allows for a range of damages, including those caused by lightning strikes.
    *  ",-2.4430441856384277,-0.67244952917099,-6.422449588775635,-7.024012088775635
Storm Damage,no_or_yes,"Cam's home insurance policy includes coverage for ""Storm Damage,"" defined as ""damage caused by a storm.""
One day, a lightning storm passes through Cam's neighborhood and lightning hits his street's power line, causing a power surge. The power surge causes the space heater in Cam's attic to catch fire, and almost all of his roof burns before firefighters manage to extinguish it. Cam files a claim with his insurance company for the damage. 
Considering just how the word ""cause"" would be understood by ordinary speakers of English, Is Cam covered by the insurance?? No or Yes? Final answer is:",controversial,No," No

*   **Pros:**
    *   A lightning storm is defined as a ""storm"" in the policy.
    *   The storm caused the power surge, which in turn caused the fire.
    *   Cam was paying for the cost of repairing or replacing his roof with insurance.
*   **Cons",-2.33042573928833,-0.6741756200790405,-6.36167573928833,-6.90073823928833
Hail Damage,no_or_yes,"Rick's home insurance policy includes coverage for ""Hail Damage,"" defined as ""damage from hail of such intensity that it causes damage to hard surfaces or breaks glass.""
One day, a hail storm hits Rick's house and causes damage to the plants on his balcony. Many plants lose leaves and some are completely covered in ice, causing them to die. Rick files a claim with his insurance company for the damage. 
Considering just how the word ""hard surface"" would be understood by ordinary speakers of English, Is Rick covered by the insurance?? No or Yes? Final answer is:",unambiguous_uncovered,No," No

*   **Hard surfaces** in English can be interpreted in two ways: 
    *   Hard surfaces: In this sense, hard surfaces refer to nonliving objects that have a rigid structure, like rocks, bricks, and concrete. These are not ""plants"" and therefore not protected by the policy.
   ",-2.194507598876953,-0.6632574796676636,-6.257007598876953,-6.913257598876953
Hail Damage,no_or_yes,"Rick's home insurance policy includes coverage for ""Hail Damage,"" defined as ""damage from hail of such intensity that it causes damage to hard surfaces or breaks glass.""
One day, a hail storm hits Rick's house and causes damage to his roof's clay shingles. Many shingles are chipped and some even develop large cracks, causing the roof to leak. Rick files a claim with his insurance company for the damage.
Considering just how the word ""hard surface"" would be understood by ordinary speakers of English, Is Rick covered by the insurance?? No or Yes? Final answer is:",unambiguous_covered,No," No

## Step 1: Understand the policy definition of ""Hard Surface""
The policy definition of ""Hard Surface"" is damage from ""hail of such intensity that it causes damage to hard surfaces or breaks glass."" This implies that ""hard surface"" can include but is not limited to, metal, glass, concrete",-2.2963905334472656,-0.6088905334472656,-6.179203033447266,-6.866703033447266
Hail Damage,no_or_yes,"Rick's home insurance policy includes coverage for ""Hail Damage,"" defined as ""damage from hail of such intensity that it causes damage to hard surfaces or breaks glass.""
One day, a hail storm hits Rick's house and causes damage to his skylight window. The window is chipped, but the roof is not leaking. Rick files a claim with his insurance company for the damage. 
Considering just how the word ""hard surface"" would be understood by ordinary speakers of English, Is Rick covered by the insurance?? No or Yes? Final answer is:",controversial,No," No

*   **Hard surfaces** in English can be interpreted in two ways: 
    *   Hard surfaces: referring to hard, non-porous materials such as glass, metal, or stone.
    *   Hard surfaces: referring to hard, non-deformable objects such as rocks, branches, or the",-2.2213294506073,-0.6900795102119446,-6.135392189025879,-6.674454689025879
Ground Heave I,no_or_yes,"Blake has home insurance that covers ""Ground Heave"" damage, defined as ""loss or damage resulting from ground heave of the site on which the building stands, or landslip.""
One evening, several of Blake's friends crowd into his house for a dance party. The many rambunctious dancers cause Blake's house to shake, which damages the house's foundation. Blake files a claim with his insurance company for the damage. 
Considering just how the word ""ground heave"" would be understood by ordinary speakers of English, Is Blake covered by the insurance?? No or Yes? Final answer is:",unambiguous_uncovered,No," No

*ground heave* means a sudden shifting of the ground in the direction of the building
(From [1])

Definition of ground heave from [1]
*ground heave* means a sudden movement of the ground caused by an earthquake, landslide, or other event, resulting in loss of foundation.",-2.2723212242126465,-0.6785712242126465,-6.4520087242126465,-7.2098212242126465
Ground Heave I,no_or_yes,"Blake has home insurance that covers ""Ground Heave"" damage, defined as ""loss or damage resulting from ground heave of the site on which the building stands, or landslip.""
One evening, an earthquake erupts near Blake's house. The force of the earthquake causes Blake's house to shake, which damages the house's foundation. Blake files a claim with his insurance company for the damage. 
Considering just how the word ""ground heave"" would be understood by ordinary speakers of English, Is Blake covered by the insurance?? No or Yes? Final answer is:",unambiguous_covered,Yes," Yes

*ground heave* means a sudden loss of base support in the ground
A building can be damaged by an earthquake, a landslide, or a tsunami, but if the ground heave is only minor and doesn't cause a loss of base support, then the insurance company may not cover the damage. 
",-2.086428165435791,-0.7114282250404358,-6.617678165435791,-7.359865665435791
Ground Heave I,no_or_yes,"Blake has home insurance that covers ""Ground Heave"" damage, defined as ""loss or damage resulting from ground heave of the site on which the building stands, or landslip.""
One evening, two semi trucks collide with one another at high speed outside Blake's house. The impact from the crash causes Blake's house to shake and thereby damages the house's foundation. Blake files a claim with his insurance company for the damage.
Considering just how the word ""ground heave"" would be understood by ordinary speakers of English, Is Blake covered by the insurance?? No or Yes? Final answer is:",controversial,Yes," Yes

*ground heave* means a sudden loss of base support in the ground
A building can be damaged by a ground heave if its foundation is weakened, and this damage would not be covered by insurance if the ground heave was caused by a ""land slip"" which is a ground loss. Land slips",-2.044036388397217,-0.669036328792572,-6.598723888397217,-7.262786388397217
Ground Heave II,no_or_yes,"Clint has home insurance that covers ""Ground Heave"" damage, defined as ""loss or damage resulting from ground heave of the site on which the building stands, or landslip.""
One day, Clint hears a loud crash in his house and finds that his roof has partly caved in due to water damage. Clint files a claim with his insurance company for the damage. 
Considering just how the word ""ground heave"" would be understood by ordinary speakers of English, Is Clint covered by the insurance?? No or Yes? Final answer is:",unambiguous_uncovered,Yes," Yes

*ground heave* means a sudden loss of base of a foundation or a wall (or in the case of Clint's roof) due to movement of soil, water, etc.
*ground heave* is not a geological phenomenon.
*clint's roof has partly caved in due to water damage",-1.9395146369934082,-0.7363896369934082,-6.337952136993408,-6.892639636993408
Ground Heave II,no_or_yes,"Clint has home insurance that covers ""Ground Heave"" damage, defined as ""loss or damage resulting from ground heave of the site on which the building stands, or landslip.""
One day, Clint hears a loud crash in his house and finds that the ground beneath his house has shifted, causing his house's foundation to crack. Clint files a claim with his insurance company for the damage. 
Considering just how the word ""ground heave"" would be understood by ordinary speakers of English, Is Clint covered by the insurance?? No or Yes? Final answer is:",unambiguous_covered,Yes," Yes

*ground heave* means a sudden loss of base support in the ground
A sudden movement or shift of the ground, often resulting in damage to the underlying structures.
*Loss or damage* means damage to the structure itself.
Clint's house was damaged due to a ground heave, not just the",-1.9558894634246826,-0.7527644634246826,-6.323077201843262,-6.885577201843262
Ground Heave II,no_or_yes,"Clint has home insurance that covers ""Ground Heave"" damage, defined as ""loss or damage resulting from ground heave of the site on which the building stands, or landslip.""
One day, Clint hears a loud crash in his house and finds that a large tree has fallen on his roof, causing significant damage. Clint files a claim with his insurance company for the damage. 
Considering just how the word ""ground heave"" would be understood by ordinary speakers of English, Is Clint covered by the insurance?? No or Yes? Final answer is:",controversial,Yes," Yes

*ground heave* means a sudden loss of base support in the ground
A land slip is the ground or surface of a land slipping away from the edge of a cliff or bank.  Both of these terms would imply that the site has settled or become unstable.  So, ground heave could also",-1.9129564762115479,-0.7283350229263306,-6.306459903717041,-6.962709903717041
Trace and Access I,no_or_yes,"Justin has insurance that covers ""Trace and Access,"" defined as ""necessary and reasonable costs that you incur in locating and fixing accidental damage to cables or pipes in your home.""
Justin, a skilled plumber, is repairing his leaky kitchen sink when he accidentally drops his wedding ring down a pipe that leads to the kitchen. In order to access the pipe and retrieve the ring, Justin has to tear out drywall and tear up floorboards. He files a claim with his insurance company for the damage. 
Considering just how the word ""necessary and reasonable"" would be understood by ordinary speakers of English, Is Justin covered by the insurance?? No or Yes? Final answer is:",unambiguous_uncovered,No," No

*   **Pros:**
    *   A repairer in Justin's industry is familiar with the equipment and techniques used in plumbing.
    *   The repairer's expertise would likely result in a higher quality job.
*   **Cons:**
    *   The damage to the drywall and floorboards",-2.2206814289093018,-0.6425564885139465,-5.962869167327881,-6.705056667327881
