title,prompt_type,prompt,version,output,output_text,Yes_probs,No_probs,A_probs,B_probs
Fire,no_or_yes,"Fatema's home insurance covers ""Fire"" damage, defined as ""damage to the policyholder's property caused by naturally-occurring fire."" 
Fatema keeps a gas-powered grill next to her garage. One day, she uses the grill and leaves it briefly unattended. While she's away, a quick-moving brush fire spreads to her property, causing her garage to go up in flames before spreading to the grill and causing its propane tank to explode. Fatema files a claim with her insurance company for the damage to the garage.
Considering just how the word ""naturally occuring fire"" would be understood by ordinary speakers of English, Is Fatema covered by the insurance?? No or Yes? Final answer is:",unambiguous_covered,Yes," Yes

The word ""naturally-occurring fire"" is often used in a way that suggests that the fire is not caused by human action. However, in this case, the fire is caused by the negligence of Fatema, so it is not naturally-occurring. Therefore, Fatema is not covered by her insurance.",-0.0683794841170311,-7.5683794021606445,-13.568379402160645,-18.69338035583496
Fire,no_or_yes,"Fatema's home insurance covers ""Fire"" damage, defined as ""damage to the policyholder's property caused by naturally-occurring fire."" 
Fatema keeps a gas-powered grill next to her garage. One day, she uses the grill and leaves it briefly unattended. While she's away, burning embers from a nearby quick-moving brush fire make contact with the grill and cause its propane tank to explode, which in turn causes her garage to go up in flames. Fatema files a claim with her insurance company for the damage to the garage.
Considering just how the word ""naturally occuring fire"" would be understood by ordinary speakers of English, Is Fatema covered by the insurance?? No or Yes? Final answer is:",controversial,Yes," Yes

The word ""naturally-occurring fire"" is often used in a way that suggests that the fire is not caused by human action. However, in this case, the fire is caused by human action - the negligence of Fatema in leaving the grill unattended. Therefore, the fire is not naturally-occurring,",-0.067961685359478,-7.317961692810059,-13.567961692810059,-18.567960739135742
Flood I,no_or_yes,"Charlotte has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a sudden release from outside the buildings.""
Charlotte lives alone in a one-story home. One day, the waterbed in her bedroom begins to leak, causing a large volume of water to suddenly seep through her floors. This causes significant water damage to her basement. Charlotte files a claim with her insurance company for the damage.
Considering just how the word ""outside the building"" would be understood by ordinary speakers of English, Is Charlotte covered by the insurance?? No or Yes? Final answer is:",unambiguous_uncovered,Yes/,"

Yes/No

**Answer:**

No

**Explanation:**

The waterbed leaking is not considered ""outside the building"" as the water is coming from within the building itself, not from an external source. Therefore, Charlotte is not covered by her insurance for this damage.",-0.6249319314956665,-6.625734806060791,-11.750734329223633,-17.000734329223633
Flood I,no_or_yes,"Charlotte has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a sudden release from outside the buildings.""
Charlotte lives alone in a one-story home. One day, a car hits a fire hydrant outside her home, causing a large volume of water to suddenly seep into her home. This causes significant water damage to her basement. Charlotte files a claim with her insurance company for the damage.
Considering just how the word ""outside the building"" would be understood by ordinary speakers of English, Is Charlotte covered by the insurance?? No or Yes? Final answer is:",unambiguous_covered,Yes/,"

Yes/No

**Answer:**

Yes

**Explanation:**

The definition of ""Flooding"" in Charlotte's insurance policy specifically states that it is ""an invasion of the property by a large volume of water caused by a sudden release from outside the buildings."" In this case, the water seeped into",-0.4370339810848236,-7.4370341300964355,-11.812033653259277,-17.187034606933594
Flood I,no_or_yes,"Charlotte has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a sudden release from outside the buildings.""
Charlotte lives alone in a one-story home. One day, one of the rain barrels that she keeps next to her home begins to leak, causing a large volume of water to suddenly seep into her home. This causes significant water damage to her basement. Charlotte files a claim with her insurance company for the damage.
Considering just how the word ""outside the building"" would be understood by ordinary speakers of English, Is Charlotte covered by the insurance?? No or Yes? Final answer is:",controversial,Yes/,"

Yes/No

**Answer:**

Yes

**Explanation:**

The definition of ""Flooding"" in Charlotte's insurance policy specifically states that it is caused by a sudden release of water from outside the buildings. The rain barrel leaking and causing water to seep into her home is considered outside the building, therefore",-0.2881198227405548,-7.288119792938232,-12.16312026977539,-17.53812026977539
Flood II,no_or_yes,"Rebecca has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a rapid build-up from outside the buildings.""
Rebecca lives in a house situated next to a small creek. The water level of the creek gradually rises over the course of several years, and one day Rebecca notices that water from the creek has begun to collect in her basement and cause significant damage. Rebecca files a claim with her insurance company for the damage.
Considering just how the word ""rapid build-up"" would be understood by ordinary speakers of English, Is Rebecca covered by the insurance?? No or Yes? Final answer is:",unambiguous_uncovered,Yes,"

Yes

The word ""rapid build-up"" is used in a sense that describes a sudden and unexpected increase in the quantity of something. In this sense, the word ""rapid build-up"" would not be applicable to the situation described, as the water level of the creek is gradually rising over a period of",-0.10383966565132141,-6.603839874267578,-12.978839874267578,-17.478839874267578
Flood II,no_or_yes,"Rebecca has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a rapid build-up from outside the buildings.""
Rebecca lives in a house situated next to a small creek. The water level of the creek quickly rises over the course of a few hours during a storm, and Rebecca notices that water from the creek has begun to collect in her basement and cause significant damage. Rebecca files a claim with her insurance company for the damage.
Considering just how the word ""rapid build-up"" would be understood by ordinary speakers of English, Is Rebecca covered by the insurance?? No or Yes? Final answer is:",unambiguous_covered,Yes," Yes

The word ""rapid build-up"" is used in a figurative sense in the insurance policy definition of ""Flooding."" The word ""rapid"" is used to convey the suddenness and unexpectedness of the water level rising. The word ""build-up"" is used to convey the large volume of water that",-0.09110694378614426,-7.841097831726074,-12.966097831726074,-17.716096878051758
Flood II,no_or_yes,"Rebecca has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a rapid build-up from outside the buildings.""
Rebecca lives in a house situated next to a small creek. The water level of the creek gradually rises over the course of about a week, and one day Rebecca notices that water from the creek has begun to collect in her basement and cause significant damage. Rebecca files a claim with her insurance company for the damage.
Considering just how the word ""rapid build-up"" would be understood by ordinary speakers of English, Is Rebecca covered by the insurance?? No or Yes? Final answer is:",controversial,Yes,"

Yes

The word ""rapid build-up"" is used in a sense that describes a sudden and unexpected increase in the quantity of something. In this sense, the word ""rapid build-up"" would not be applicable to the situation described, as the water level of the creek is gradually rising over a week,",-0.13091781735420227,-6.880918025970459,-12.7559175491333,-17.380918502807617
Garden Plants I,no_or_yes,"Genie has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by civil commotion, strikes, or labor and political disturbances.""
Genie buys special fertilizer for her garden plants from a hardware store located next door. When the workers of the store go on strike, the store temporarily shuts down due to staff shortages, and Genie decides that it is too inconvenient to buy the fertilizer from another store located slightly further away. Without the fertilizer, the plants die. Genie files a claim with her insurance company for the damage to her plants.
Considering just how the word ""political disturbance "" would be understood by ordinary speakers of English, Is Genie covered by the insurance?? No or Yes? Final answer is:",unambiguous_uncovered,Yes/,"

Yes/No

**Answer:**

No

**Explanation:**

The word ""political disturbance"" is not synonymous with ""labor strikes"". Labor strikes are industrial actions taken by employees to press for better working conditions. Political disturbances, on the other hand, are events",-0.16226035356521606,-5.662154197692871,-12.787154197692871,-17.662153244018555
Garden Plants I,no_or_yes,"Genie has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by civil commotion, strikes, or labor and political disturbances.""
Genie buys special fertilizer for her garden plants from a hardware store located next door. When the workers of the store go on strike, they start picketing outside, and some of their picketing activities spill over to Genie's property. When the strikers inadvertently walk on Genie's plants, the plants die. Genie files a claim with her insurance company for the damage to her plants.
Considering just how the word ""political disturbance "" would be understood by ordinary speakers of English, Is Genie covered by the insurance?? No or Yes? Final answer is:",unambiguous_covered,Yes/,"

Yes/No

**Answer:**

Yes

**Explanation:**

The definition of ""Garden Plants"" damage in Genie's insurance policy specifically states that it covers damage caused by ""civil commotion, strikes, or labor and political disturbances."" The picketing activities of the store",-0.16849109530448914,-5.668490886688232,-12.54349136352539,-17.41849136352539
Garden Plants I,no_or_yes,"Genie has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by civil commotion, strikes, or labor and political disturbances.""
Genie buys special fertilizer for her garden plants from a hardware store located next door. When the workers of the store go on strike, the store temporarily shuts down due to staff shortages, and Genie is unable to find the fertilizer within driving distance from her home or online. Without the fertilizer, the plants die. Genie files a claim with her insurance company for the damage to her plants.
Considering just how the word ""political disturbance "" would be understood by ordinary speakers of English, Is Genie covered by the insurance?? No or Yes? Final answer is:",controversial,Yes/,"

Yes/No

**Answer:**

No

**Explanation:**

The word ""political disturbance"" is not synonymous with ""labor strikes"". The former is a disturbance caused by political events, while the latter is a strike by workers due to labor disputes. Therefore, Genie's",-0.1285731941461563,-6.128377914428711,-13.003377914428711,-17.75337791442871
Garden Plants II,no_or_yes,"Margot has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by malicious people or vandals.""
One day, while Margot is away from her home, her surveillance footage captures her neighbor's dog trampling her plants. Margot files a claim with her insurance company for the loss.
Considering just how the word ""malicous people or vandals "" would be understood by ordinary speakers of English, Is Margot covered by the insurance?? No or Yes? Final answer is:",unambiguous_uncovered,Yes/,"

Yes/No

**Answer:**

Yes

**Explanation:**

The definition of ""Garden Plants"" damage in Margot's insurance policy specifically states that it covers damage caused by ""malicous people or vandals."" In this case, the neighbor's dog trampling the plants is considered malicious damage,",-0.6212261915206909,-6.8712263107299805,-11.99622631072998,-17.121225357055664
Garden Plants II,no_or_yes,"Margot has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by malicious people or vandals.""
One day, while Margot is away from her home, her surveillance footage captures masked individuals trampling her plants. Margot files a claim with her insurance company for the loss.
Considering just how the word ""malicous people or vandals "" would be understood by ordinary speakers of English, Is Margot covered by the insurance?? No or Yes? Final answer is:",unambiguous_covered,Yes/,"

Yes/No

**Answer:**

Yes

**Explanation:**

The definition of ""Garden Plants"" damage in Margot's insurance policy specifically states that it covers damage caused by ""malicious people or vandals."" Therefore, since the footage shows masked individuals trampling her plants, it is considered malicious damage,",-0.5209699273109436,-7.020969867706299,-11.895970344543457,-17.02096939086914
Garden Plants II,no_or_yes,"Margot has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by malicious people or vandals.""
One day, while Margot is away from her home, her surveillance footage captures a neighbor's middle school-aged children trampling her plants. Margot files a claim with her insurance company for the loss.
Considering just how the word ""malicous people or vandals "" would be understood by ordinary speakers of English, Is Margot covered by the insurance?? No or Yes? Final answer is:",controversial,Yes/,"

Yes/No

**Answer:**

Yes

**Explanation:**

The definition of ""Garden Plants"" damage in Margot's insurance policy states that it covers damage caused by ""malicious people or vandals."" In this context, the word ""malicious people or vandals"" is used in a broad sense",-0.5202687382698059,-6.52026891708374,-11.895268440246582,-17.0202693939209
General Damages,no_or_yes,"Gavin has an insurance policy that includes coverage for ""General Damages,"" which includes losses from ""missed employment due to injuries that occur under regular working conditions.""
Gavin works as an A/C repair technician in a small town. One day, Gavin is off from work and decides to put holiday lights up on his roof. Because Gavin is an experienced repairman, he figures he doesn't need a ladder to get onto his roof and decides to free climb the exterior wall of his house instead. While climbing the wall, Gavin loses his balance and falls, causing significant injury. Because of this, he subsequently has to stop working for weeks. Gavin files a claim with his insurance company for lost income.
Considering just how the word ""regular working conditions"" would be understood by ordinary speakers of English, Is Gavin covered by the insurance?? No or Yes? Final answer is:",unambiguous_uncovered,Yes," Yes

The word ""regular working conditions"" is used in a broad sense in the insurance policy. It would include most activities that a person performs as part of their job, even if the activity is",-0.10490298271179199,-8.354849815368652,-13.479849815368652,-18.22985076904297
General Damages,no_or_yes,"Gavin has an insurance policy that includes coverage for ""General Damages,"" which includes losses from ""missed employment due to injuries that occur under regular working conditions.""
Gavin works as an A/C repair technician in a small town. One day, Gavin is hired to repair an air conditioner located on the second story of a building. Because Gavin is an experienced repairman, he knows that the safest way to access the unit is with a sturdy ladder. While climbing the ladder, Gavin loses his balance and falls, causing significant injury. Because of this, he subsequently has to stop working for weeks. Gavin files a claim with his insurance company for lost income.
Considering just how the word ""regular working conditions"" would be understood by ordinary speakers of English, Is Gavin covered by the insurance?? No or Yes? Final answer is:",unambiguous_covered,Yes," Yes

**Explanation:**

The phrase ""regular working conditions"" is commonly understood to refer to the conditions that are inherent to a particular job. In this case, Gavin's job as an A/C repair technician involves working at heights. Therefore",-0.10542461276054382,-9.355424880981445,-13.480424880981445,-18.355424880981445
General Damages,no_or_yes,"Gavin has an insurance policy that includes coverage for ""General Damages,"" which includes losses from ""missed employment due to injuries that occur under regular working conditions.""
Gavin works as an A/C repair technician in a small town. One day, Gavin offers to help his girlfriend repair an air conditioner located on the second story of her home. Because Gavin is an experienced repairman, he knows that the safest way to access the unit is with a sturdy ladder. While climbing the ladder, Gavin loses his balance and falls, causing significant injury. Because of this, he subsequently has to stop working for weeks. Gavin files a claim with his insurance company for lost income.
Considering just how the word ""regular working conditions"" would be understood by ordinary speakers of English, Is Gavin covered by the insurance?? No or Yes? Final answer is:",controversial,Yes,"

Yes

The policy covers ""General Damages,"" which includes losses from ""missed employment due to injuries that occur under regular working conditions."" Therefore, since Gavin's injury occurred while he was working on an air conditioner in his girlfriend's",-0.10510990768671036,-9.105112075805664,-13.605112075805664,-18.355112075805664
Hot Work I,no_or_yes,"Shannon has an insurance policy that covers accidental damage to her home and belongings from ""Hot Work,"" defined as ""any work on her home or belongings that requires, uses or produces any sources of heat that could ignite flammable materials."" 
One day, Shannon is working on her motorcycle in her garage. As she does so, she smokes a cigarette. Suddenly, she drops the lit cigarette onto the floor, igniting a nearby flammable cleaning product and sending her garage up in flames. Shannon files a claim with her insurance company for the damage.
Considering just how the word ""requires / uses / produces"" would be understood by ordinary speakers of English, Is Shannon covered by the insurance?? No or Yes? Final answer is:",unambiguous_uncovered,Yes/,"

Yes/No

**Answer:**

Yes

**Explanation:**

The policy definition for ""Hot Work"" includes any work on the home or belongings that requires, uses, or produces any sources of heat that could ignite flammable materials. In this case, Shannon's work on her motorcycle, which included smoking a",-0.3136678636074066,-8.563668251037598,-12.313668251037598,-17.68866729736328
Hot Work I,no_or_yes,"Shannon has an insurance policy that covers accidental damage to her home and belongings from ""Hot Work,"" defined as ""any work on her home or belongings that requires, uses or produces any sources of heat that could ignite flammable materials."" 
One day, Shannon is working on her motorcycle in her garage. To repair her motorcycle, she uses a welding tool which produces a sizable flame. Suddenly, she drops the tool onto the floor, igniting a nearby flammable cleaning product and sending her garage up in flames. Shannon files a claim with her insurance company for the damage.
Considering just how the word ""requires / uses / produces"" would be understood by ordinary speakers of English, Is Shannon covered by the insurance?? No or Yes? Final answer is:",unambiguous_covered,Yes/,"

Yes/No

**Answer:**

Yes

**Explanation:**

The policy definition for ""Hot Work"" includes any work on the home or belongings that requires, uses, or produces any sources of heat that could ignite flammable materials. In this case, the welding tool used to repair the motorcycle is a source of",-0.30642423033714294,-8.815214157104492,-12.315214157104492,-17.690214157104492
Hot Work I,no_or_yes,"Shannon has an insurance policy that covers accidental damage to her home and belongings from ""Hot Work,"" defined as ""any work on her home or belongings that requires, uses or produces any sources of heat that could ignite flammable materials."" 
One day, Shannon is working on her motorcycle in her garage. To repair her motorcycle, she uses an air compressor powered by a gasoline engine. Suddenly, the compressor's engine overheats, igniting a nearby flammable cleaning product and sending her garage up in flames. Shannon files a claim with her insurance company for the damage.
Considering just how the word ""requires / uses / produces"" would be understood by ordinary speakers of English, Is Shannon covered by the insurance?? No or Yes? Final answer is:",controversial,Yes/,"

Yes/No

**Answer:**

Yes

**Explanation:**

The policy definition for ""Hot Work"" includes any work on the home or belongings that requires, uses, or produces any sources of heat that could ignite flammable materials. In this case, the air compressor uses a gasoline engine, which is a source",-0.25262755155563354,-8.7526273727417,-12.3776273727417,-17.752628326416016
Hot Work II,no_or_yes,"Martha has an insurance policy that covers accidental damage to her home and belongings from ""Hot Work,"" defined as ""any work that requires, uses or produces any sources of heat that could ignite flammable materials."" 
Martha is installing hardwood flooring in her living room. She uses a heat gun -- a device that emits very hot air -- to help dry the glue that attaches the floorboards. While arranging her floorboards, she sets her heat gun down on her expensive dining room table, which severely warps the table's surface. Martha files a claim with her insurance company for the damage.
Considering just how the word ""flammable or combustable materials"" would be understood by ordinary speakers of English, Is Martha covered by the insurance?? No or Yes? Final answer is:",unambiguous_uncovered,Yes," Yes

The word ""flammable or combustable materials"" is understood by ordinary speakers of English to mean materials that are easily ignited and burn readily. Given this understanding, it is clear that the heat gun used by Martha in her installation of hardwood flooring was operating on flammable materials, namely the glue",-0.0626220852136612,-9.063117027282715,-13.438117027282715,-18.31311798095703
Hot Work II,no_or_yes,"Martha has an insurance policy that covers accidental damage to her home and belongings from ""Hot Work,"" defined as ""any work that requires, uses or produces any sources of heat that could ignite flammable materials."" 
Martha is installing hardwood flooring in her living room. She uses a heat gun -- a device that emits very hot air -- to help dry the glue that attaches the floorboards. While arranging her floorboards, she sets her heat gun down on her expensive dining room table, which causes the table to catch fire. Martha files a claim with her insurance company for the damage.
Considering just how the word ""flammable or combustable materials"" would be understood by ordinary speakers of English, Is Martha covered by the insurance?? No or Yes? Final answer is:",unambiguous_covered,Yes," Yes

The word ""flammable or combustable materials"" is understood by ordinary speakers of English to mean materials that are easily ignited and burn readily. Given this understanding, it is clear that the heat gun used by Martha was operating on flammable materials, namely the dining room table, which resulted in the fire",-0.058924853801727295,-9.308924674987793,-13.683924674987793,-18.55892562866211
Hot Work II,no_or_yes,"Martha has an insurance policy that covers accidental damage to her home and belongings from ""Hot Work,"" defined as ""any work that requires, uses or produces any sources of heat that could ignite flammable materials."" 
Martha is installing hardwood flooring in her living room. She uses a heat gun -- a device that emits very hot air -- to help dry the glue that attaches the floorboards. While arranging her floorboards, she sets her heat gun down on her expensive dining room table, which causes the surface of the table to burn but not catch fire. Martha files a claim with her insurance company for the damage.
Considering just how the word ""flammable or combustable materials"" would be understood by ordinary speakers of English, Is Martha covered by the insurance?? No or Yes? Final answer is:",controversial,Yes," Yes

The word ""flammable or combustable materials"" is understood by ordinary speakers of English to mean materials that are easily ignited and burn readily. Therefore, since the heat gun caused the surface of the table to burn, but did not ignite the table, Martha is covered",-0.046056266874074936,-9.291010856628418,-14.041010856628418,-18.9160099029541
House Removal I,no_or_yes,"Denise's insurance covers damage from ""House Removal,"" defined as ""damage to belongings caused while being removed by professional removal contractors from the home.""
Denise is moving to a new home on the other side of town. She rents a truck and decides she will move her own belongings out of her current home. During the move, her truck is involved in a minor accident that damages several pieces of her furniture and other belongings. Denise files a claim with her insurance company for the damage to her belongings. 
Considering just how the word ""professional movers"" would be understood by ordinary speakers of English, Is Denise covered by the insurance?? No or Yes? Final answer is:",unambiguous_uncovered,Yes," Yes

The word ""professional movers"" is commonly understood to refer to movers who are employed by a moving company. Therefore, if Denise is moving her own belongings out of her current home, she is not considered to be using professional movers. Thus, Denise is not covered by her insurance for the damage to her belongings.",-0.08167450875043869,-7.081674575805664,-13.081674575805664,-18.081674575805664
House Removal I,no_or_yes,"Denise's insurance covers damage from ""House Removal,"" defined as ""damage to belongings caused while being removed by professional removal contractors from the home.""
Denise is moving to a new home on the other side of town. She pays a professional moving company to move her belongings out of her current home. During the move, the moving truck is involved in a minor accident that damages several pieces of her furniture and other belongings. Denise files a claim with her insurance company for the damage to her belongings.  
Considering just how the word ""professional movers "" would be understood by ordinary speakers of English, Is Denise covered by the insurance?? No or Yes? Final answer is:",unambiguous_covered,Yes," Yes

The word ""professional movers"" is commonly understood to refer to movers who are employed full-time by a moving company and are specially trained to handle delicate items. Therefore, the use of the word ""professional movers"" in the definition of ""House Removal"" is ambiguous and misleading. In this case, the moving",-0.07816050946712494,-8.835896492004395,-12.585896492004395,-17.960895538330078
House Removal I,no_or_yes,"Denise's insurance covers damage from ""House Removal,"" defined as ""damage to belongings caused while being removed by professional removal contractors from the home.""
Denise is moving to a new home on the other side of town. She asks her uncle, a retired professional mover, to help move her belongings out of her current home. During the move, her uncle's truck is involved in a minor accident that damages several pieces of her furniture and other belongings. Denise files a claim with her insurance company for the damage to her belongings.
Considering just how the word ""professional movers"" would be understood by ordinary speakers of English, Is Denise covered by the insurance?? No or Yes? Final answer is:",controversial,Yes,"

Yes

The word ""professional movers"" is commonly understood to mean movers who are employed by a company that specializes in moving services. Therefore, if Denise's uncle is employed by a company that specializes in moving services, then the word ""professional movers"" would be understood to apply to her uncle. In this case",-0.15802574157714844,-8.158025741577148,-13.033025741577148,-18.03302574157715
House Removal II,no_or_yes,"Harper's insurance covers damage from ""House Removal,"" which includes ""damage to belongings that occurs while being stored by professional removal contractors.""
Harper is moving to a new home on the other side of town. Because her old home has already sold and her new home is not yet ready for her to move in, she checks into a hotel and asks her cousin Bill to store some of her belongings at his house. A couple days before she is set to move in, Bill's house floods, which ruins the items that Bill was storing for Harper. Harper files a claim with her insurance company for the damage to her belongings.
Considering just how the word ""professional movers"" would be understood by ordinary speakers of English, Is Harper covered by the insurance?? No or Yes? Final answer is:",unambiguous_uncovered,Yes,"

Yes

The word ""professional movers"" is commonly understood to mean movers who are employed by a company that specializes in moving furniture and belongings. Therefore, the fact that Bill was storing Harper's belongings at his house does not necessarily mean that he was a professional mover.",-0.19532379508018494,-8.155885696411133,-12.780885696411133,-17.780885696411133
House Removal II,no_or_yes,"Harper's insurance covers damage from ""House Removal,"" which includes ""damage to belongings that occurs while being stored by professional removal contractors.""
Harper is moving to a new home on the other side of town. Because her old home has already sold and her new home is not yet ready for her to move in, she checks into a hotel and asks a professional moving company to store some of her belongings at the company warehouse. A couple days before she is set to move in, the warehouse floods, which ruins the items that the movers were storing for Harper. Harper files a claim with her insurance company for the damage to her belongings.
Considering just how the word ""professional movers "" would be understood by ordinary speakers of English, Is Harper covered by the insurance?? No or Yes? Final answer is:",unambiguous_covered,Yes,"

Yes

The word ""professional movers"" is commonly understood to mean movers who are employed by a company that specializes in moving services. Therefore, Harper is covered by her insurance because the damage to her belongings occurred while they were being stored by professional movers.",-0.1998017579317093,-8.449801445007324,-12.324801445007324,-17.69980239868164
House Removal II,no_or_yes,"Harper's insurance covers damage from ""House Removal,"" which includes ""damage to belongings that occurs while being stored by professional removal contractors.""
Harper is moving to a new home on the other side of town. Because her old home has already sold and her new home is not yet ready for her to move in, she checks into a hotel and asks her cousin Bill -- who owns a moving company -- to store some of her belongings in his personal office. A couple days before she is set to move in, Bill's office floods, which ruins the items that Bill was storing for Harper. Harper files a claim with her insurance company for the damage to her belongings.
Considering just how the word ""professional movers"" would be understood by ordinary speakers of English, Is Harper covered by the insurance?? No or Yes? Final answer is:",controversial,Yes," Yes.

**Explanation:**

The word ""professional movers"" would be understood by ordinary speakers of English to refer to a company that provides moving services. It does not necessarily imply that the movers are necessarily licensed or insured. Therefore,",-0.12691587209701538,-8.356091499328613,-12.981091499328613,-17.98109245300293
Identity Theft I,no_or_yes,"Jason has insurance coverage against loss and damage from ""Identity Theft,"" which excludes ""identity theft connected with the policyholder's business.""
Jason is a successful car salesman. One day, while Jason is at home, hackers manage to infiltrate the computer network at Jason's car dealership. The hackers steal Jason's social security number and open a number of fraudulent lines of credit in his name. To resolve the fraud, Jason must spend thousands of dollars in legal fees. Jason files a claim with his insurance company for his losses. 
Considering just how the word ""connected with business"" would be understood by ordinary speakers of English, Is Jason covered by the insurance?? No or Yes? Final answer is:",unambiguous_uncovered,The,"

The answer is no.

The exclusion for ""identity theft connected with the policyholder's business"" applies to situations where the identity theft is related to the policyholder's business. In this case, the identity theft is related to Jason's car dealership, so it is not covered by his insurance.",-0.6284189224243164,-4.878418922424316,-11.753418922424316,-16.62841796875
Identity Theft I,no_or_yes,"Jason has insurance coverage against loss and damage from ""Identity Theft,"" which excludes ""identity theft connected with the policyholder's business.""
Jason is a successful car salesman. One day, while Jason is at home, hackers manage to infiltrate Jason's home WiFi network. The hackers steal Jason's social security number and open a number of fraudulent lines of credit in his name. To resolve the fraud, Jason must spend thousands of dollars in legal fees. Jason files a claim with his insurance company for his losses. 
Considering just how the word ""connected with business"" would be understood by ordinary speakers of English, Is Jason covered by the insurance?? No or Yes? Final answer is:",unambiguous_covered,The,"

The answer is no.

The exclusion for ""identity theft connected with the policyholder's business"" applies to situations where the identity theft is related to the policyholder's business activities. It does not apply to situations where the identity theft is related to the policyholder's personal use of their information.",-0.62852942943573,-4.887538433074951,-11.762537956237793,-16.63753890991211
Identity Theft I,no_or_yes,"Jason has insurance coverage against loss and damage from ""Identity Theft,"" which excludes ""identity theft connected with the policyholder's business.""
Jason is a successful car salesman. One day, while Jason is at home, hackers manage to infiltrate Jason's work laptop via his home WiFi network. The hackers steal Jason's social security number and open a number of fraudulent lines of credit in his name. To resolve the fraud, Jason must spend thousands of dollars in legal fees. Jason files a claim with his insurance company for his losses. 
Considering just how the word ""connected with business"" would be understood by ordinary speakers of English, Is Jason covered by the insurance?? No or Yes? Final answer is:",controversial,The,"

The answer is No.

The exclusion for ""identity theft connected with the policyholder's business"" applies to situations where the identity theft is related to the policyholder's business activities. It does not apply to situations where the identity theft is related to the policyholder's personal use of their information.",-0.6285296082496643,-4.8785295486450195,-11.87852954864502,-16.628530502319336
Identity Theft II,no_or_yes,"Jack has insurance coverage against loss and damage from ""Identity Theft,"" which excludes ""identity theft connected with the policyholder's occupation.""
Jack is a successful business consultant. One day, while Jack is at home, hackers manage to infiltrate the computer network at Jack's office. The hackers steal Jack's credit card information and make a number of fraudulent purchases in his name. To resolve the fraud, Jack must spend thousands of dollars in legal fees. Jack files a claim with his insurance company for his losses. 
Considering just how the word ""connected with occupation"" would be understood by ordinary speakers of English, Is Jack covered by the insurance?? No or Yes? Final answer is:",unambiguous_uncovered,The,"

The answer is no.

The exclusion for ""identity theft connected with the policyholder's occupation"" applies to situations where the identity theft is directly related to the policyholder's occupation. In Jack's case, the identity theft is not related to his occupation as a business consultant. Therefore, Jack is",-0.5251494646072388,-4.775149345397949,-11.90014934539795,-17.025150299072266
Identity Theft II,no_or_yes,"Jack has insurance coverage against loss and damage from ""Identity Theft,"" which excludes ""identity theft connected with the policyholder's occupation.""
Jack is a successful business consultant. One day, while Jack is at home, hackers manage to infiltrate Jack's home WiFi network. The hackers steal Jack's credit card information and make a number of fraudulent purchases in his name. To resolve the fraud, Jack must spend thousands of dollars in legal fees. Jack files a claim with his insurance company for his losses. 
Considering just how the word ""connected with occupation"" would be understood by ordinary speakers of English, Is Jack covered by the insurance?? No or Yes? Final answer is:",unambiguous_covered,The,"

The answer is no.

The exclusion for ""identity theft connected with the policyholder's occupation"" applies to situations where the identity theft is directly related to the policyholder's occupation. In Jack's case, the identity theft is not related to his occupation. Therefore, Jack is not covered by the",-0.6270290613174438,-4.877028942108154,-12.002029418945312,-17.002029418945312
Identity Theft II,no_or_yes,"Jack has insurance coverage against loss and damage from ""Identity Theft,"" which excludes ""identity theft connected with the policyholder's occupation.""
Jack is a successful business consultant. One day, while Jack is at home, hackers manage to infiltrate the computer network of an upscale restaurant where Jack and his colleagues frequently conduct meetings. The hackers steal Jack's credit card information and make a number of fraudulent purchases in his name. To resolve the fraud, Jack must spend thousands of dollars in legal fees. Jack files a claim with his insurance company for his losses. 
Considering just how the word ""connected with occupation"" would be understood by ordinary speakers of English, Is Jack covered by the insurance?? No or Yes? Final answer is:",controversial,The,"

The answer is no.

The exclusion for ""identity theft connected with the policyholder's occupation"" applies to situations where the identity theft is directly related to the policyholder's occupation. In Jack's case, the identity theft is not related to his occupation as a business consultant. Therefore, Jack is",-0.6356832981109619,-4.635683059692383,-11.885683059692383,-16.760683059692383
